"ActiveCells","POR","PERMI","PERMJ","PERMK","Pressure[0]","Pressure[366]","Pressure[731]","Pressure[1096]","Pressure[1461]","Pressure[1827]","Pressure[2122.007]","CO2Gas[0]","CO2Gas[366]","CO2Gas[731]","CO2Gas[1096]","CO2Gas[1461]","CO2Gas[1827]","CO2Gas[2122.007]","CO2Oil[0]","CO2Oil[366]","CO2Oil[731]","CO2Oil[1096]","CO2Oil[1461]","CO2Oil[1827]","CO2Oil[2122.007]","CO2Water[0]","CO2Water[366]","CO2Water[731]","CO2Water[1096]","CO2Water[1461]","CO2Water[1827]","CO2Water[2122.007]","Cell Type"
1,0.0504,0.02,0.02,0.002,16450,13465,13210,12758,13008,13362,13022,0,0.401,0.412,0.506,0.507,0.507,0.508,0.003,0.268,0.273,0.329,0.332,0.337,0.333,0,0.008,0.008,0.009,0.009,0.01,0.009,12
1,0.0631,0.0053,0.0053,0.00053,16450,13390,13040,12619,12675,12411,12430,0,0,0,0,0,0,0,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0,0,0,0,0,0,0,12
1,0.034,0.0131,0.0131,0.00131,16450,13375,13009,12586,12633,12383,12392,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0424,0.02,0.02,0.002,16450,13263,12882,12470,12506,12269,12267,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0511,0.0051,0.0051,0.00051,16450,13313,12911,12494,12527,12288,12280,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0095,0.0095,0.00095,16450,13313,12857,12432,12456,12209,12183,0,0,0,0,0,0.015,0.017,0.003,0.004,0.005,0.005,0.007,0.01,0.011,0,0,0,0,0,0,0,12
1,0.064,0.0499,0.0499,0.00499,16450,13291,12801,12393,12490,12402,12172,0,0.394,0.399,0.517,0.517,0.518,0.517,0.003,0.262,0.26,0.332,0.333,0.333,0.329,0,0.008,0.008,0.009,0.01,0.01,0.009,12
1,0.0907,0.2216,0.2216,0.02216,16450,13231,12661,12292,12226,12033,11979,0,0,0,0.049,0.09,0.103,0.107,0.003,0.005,0.01,0.031,0.057,0.065,0.067,0,0,0,0.001,0.002,0.002,0.002,12
1,0.1002,0.246,0.246,0.0246,16450,13197,12616,12235,12171,12000,11938,0,0,0,0.008,0.012,0.017,0.02,0.003,0.003,0.004,0.005,0.008,0.011,0.013,0,0,0,0,0,0,0,12
1,0.0644,4.4648,4.4648,0.44648,16450,13129,12532,12157,12085,11925,11851,0,0,0,0.012,0.022,0.027,0.029,0.003,0.003,0.005,0.008,0.014,0.017,0.018,0,0,0,0,0,0.001,0.001,12
1,0.1082,3.2326,3.2326,0.32326,16450,13176,12565,12194,12118,11966,11891,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0595,2.0234,2.0234,0.20234,16450,13165,12544,12174,12095,11947,11869,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0533,1.4121,1.4121,0.14121,16450,13123,12496,12130,12047,11904,11823,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.064,0.9393,0.9393,0.09393,16450,13174,12543,12180,12094,11955,11871,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0559,1.9621,1.9621,0.19621,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0731,1.0385,1.0385,0.10385,16450,16170,16167,16135,16149,16126,16140,0,0,0,0,0,0,0,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,12
1,0.0882,1.0048,1.0048,0.10048,16450,16024,16028,15978,16008,15972,15999,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0,0,0,0,0,0,0,12
1,0.0944,0.3884,0.3884,0.03884,16450,15876,15886,15814,15864,15816,15860,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1362,0.2164,0.2164,0.02164,16450,15571,15599,15500,15585,15517,15588,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0763,0.1444,0.1444,0.01444,16450,15190,15240,15111,15225,15135,15230,0,0,0,0,0,0,0,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0,0,0,0,0,0,0,12
1,0.0985,0.131,0.131,0.0131,16450,15159,15217,15052,15185,15072,15185,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0877,0.0623,0.0623,0.00623,16450,15012,15087,14885,15044,14905,15038,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.073,0.1538,0.1538,0.01538,16450,14858,14943,14700,14888,14721,14880,0,0,0,0,0,0,0,0.003,0.006,0.02,0.031,0.047,0.053,0.062,0,0,0.001,0.001,0.002,0.002,0.002,12
1,0.0819,0.1309,0.1309,0.01309,16450,14661,14713,14436,14608,14420,14570,0,0,0,0,0,0,0,0.003,0.003,0.004,0.004,0.005,0.007,0.008,0,0,0,0,0,0,0,12
1,0.0812,0.0119,0.0119,0.00119,16450,14411,14431,14102,14277,14049,14209,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0872,0.0077,0.0077,0.00077,16450,14221,14234,13879,14058,13804,13965,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1165,0.0287,0.0287,0.00287,16450,14180,14180,13805,13993,13729,13899,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.096,0.0083,0.0083,0.00083,16450,14359,14271,13859,14001,13726,13871,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0355,0.0032,0.0032,0.00032,16450,13996,13975,13525,13744,13420,13618,0,0,0,0,0,0,0,0.003,0.003,0.004,0.004,0.006,0.006,0.007,0,0,0,0,0,0,0,12
1,0.0352,0.0042,0.0042,0.00042,16450,13869,13751,13319,13473,13185,13308,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0532,0.002,0.002,0.0002,16450,13738,13584,13167,13298,13031,13127,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0668,0.0035,0.0035,0.00035,16450,13562,13369,12940,13065,12794,12885,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0486,0.0197,0.0197,0.00197,16450,13429,13207,12773,12890,12617,12695,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0874,0.0151,0.0151,0.00151,16450,13362,13108,12677,12782,12509,12573,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0644,0.0366,0.0366,0.00366,16450,13310,13006,12590,12666,12398,12443,0,0,0,0,0,0.02,0,0.003,0.004,0.005,0.007,0.01,0.013,0.015,0,0,0,0,0,0,0,12
1,0.033,0.0074,0.0074,0.00074,16450,13214,12877,12451,12511,12257,12279,0,0,0,0,0,0.005,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0226,0.0112,0.0112,0.00112,16450,13196,12838,12416,12466,12219,12229,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0053,0.0053,0.00053,16450,13178,12803,12387,12429,12190,12190,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0998,0.0102,0.0102,0.00102,16450,13180,12783,12370,12404,12169,12160,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0933,0.0341,0.0341,0.00341,16450,13156,12724,12316,12336,12105,12084,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1071,0.0651,0.0651,0.00651,16450,13126,12650,12255,12254,12032,12001,0,0,0,0.017,0.024,0.03,0.033,0.003,0.004,0.007,0.011,0.016,0.019,0.021,0,0,0,0,0.001,0.001,0.001,12
1,0.1067,0.1859,0.1859,0.01859,16450,13114,12594,12210,12175,11983,11935,0,0,0,0.006,0.007,0.008,0.009,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0,0,0,0,0,0,0,12
1,0.1375,0.1058,0.1058,0.01058,16450,13110,12557,12179,12126,11952,11893,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0694,0.6617,0.6617,0.06617,16450,13107,12524,12151,12085,11923,11854,0,0,0,0.005,0.006,0.007,0.009,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0,0,0,0,0,0,0,12
1,0.0808,0.3277,0.3277,0.03277,16450,13092,12490,12123,12048,11896,11822,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0598,2.489,2.489,0.2489,16450,13072,12454,12091,12009,11865,11786,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0557,1.1727,1.1727,0.11727,16450,13074,12448,12091,12003,11865,11782,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.077,0.3588,0.3588,0.03588,16450,13097,12464,12111,12019,11886,11800,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0786,1.3102,1.3102,0.13102,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0797,1.2125,1.2125,0.12125,16450,16209,16209,16183,16195,16176,16189,0,0,0,0,0,0,0,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,12
1,0.0674,3.0244,3.0244,0.30244,16450,16040,16052,16006,16040,16005,16035,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0,0,0,0,0,0,0,12
1,0.0801,1.2767,1.2767,0.12767,16450,15887,15913,15844,15903,15852,15905,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0,0,0,0,0,0,0,12
1,0.0877,0.2414,0.2414,0.02414,16450,15680,15732,15643,15734,15667,15745,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1142,0.0975,0.0975,0.00975,16450,15370,15450,15319,15450,15352,15464,0,0,0,0,0,0,0,0.003,0.003,0.008,0.011,0.016,0.018,0.021,0,0,0,0,0.001,0.001,0.001,12
1,0.1004,0.0253,0.0253,0.00253,16450,15197,15278,15114,15255,15144,15263,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1401,0.0485,0.0485,0.00485,16450,14983,15076,14885,15045,14918,15049,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1011,0.3189,0.3189,0.03189,16450,14613,14706,14464,14656,14517,14663,0,0,0,0,0,0,0,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0,0,0,0,0,0,0,12
1,0.0963,0.1041,0.1041,0.01041,16450,14552,14636,14357,14554,14372,14536,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0814,0.0113,0.0113,0.00113,16450,14371,14442,14074,14298,14041,14246,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0982,0.0114,0.0114,0.00114,16450,14234,14357,13894,14191,13848,14123,0,0,0,0,0,0,0,0.003,0.003,0.005,0.005,0.007,0.008,0.01,0,0,0,0,0,0,0,12
1,0.1199,0.011,0.011,0.0011,16450,14099,14114,13701,13923,13632,13833,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1383,0.0155,0.0155,0.00155,16450,14011,13956,13541,13734,13451,13621,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1091,0.0143,0.0143,0.00143,16450,13721,13669,13249,13441,13152,13321,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1208,0.0012,0.0012,0.00012,16450,13691,13538,13093,13258,12968,13099,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1624,0.0008,0.0008,8e-05,16450,13597,13408,12953,13112,12819,12939,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1044,0.0206,0.0206,0.00206,16450,13419,13281,12794,12987,12654,12814,0,0,0,0,0,0,0,0.003,0.003,0.005,0.006,0.008,0.009,0.011,0,0,0,0,0,0,0,12
1,0.0866,0.0072,0.0072,0.00072,16450,13335,13119,12671,12801,12521,12615,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1086,0.0155,0.0155,0.00155,16450,13279,13038,12603,12714,12446,12520,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0606,0.0334,0.0334,0.00334,16450,13192,12920,12497,12587,12330,12385,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0148,0.0148,0.00148,16450,13133,12817,12395,12463,12214,12244,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0638,0.0224,0.0224,0.00224,16450,13096,12752,12335,12390,12148,12162,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0607,0.0683,0.0683,0.00683,16450,13098,12739,12325,12372,12135,12139,0,0,0,0.012,0.018,0.027,0.031,0.003,0.003,0.004,0.008,0.012,0.017,0.02,0,0,0,0,0,0.001,0.001,12
1,0.0661,0.056,0.056,0.0056,16450,13076,12697,12288,12323,12096,12088,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1441,0.0437,0.0437,0.00437,16450,13011,12606,12202,12222,12002,11983,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1197,0.6918,0.6918,0.06918,16450,12954,12515,12121,12123,11913,11884,0,0,0,0.007,0.009,0.011,0.013,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0,0,0,0,0,0,0,12
1,0.1005,0.3867,0.3867,0.03867,16450,12996,12503,12121,12094,11905,11859,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0971,0.8053,0.8053,0.08053,16450,13033,12506,12128,12085,11908,11854,0,0,0,0.005,0.005,0.005,0.006,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0,0,0,0,0,0,0,12
1,0.0672,0.8763,0.8763,0.08763,16450,13086,12524,12150,12094,11925,11866,0,0,0,0.012,0.022,0.041,0.053,0.003,0.003,0.004,0.008,0.014,0.026,0.033,0,0,0,0,0,0.001,0.001,12
1,0.1198,0.6082,0.6082,0.06082,16450,13069,12475,12113,12039,11889,11816,0,0,0,0.005,0.005,0.006,0.006,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0,0,0,0,0,0,0,12
1,0.0726,0.6748,0.6748,0.06748,16450,13037,12421,12070,11982,11845,11763,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0839,2.5857,2.5857,0.25857,16450,13055,12426,12083,11988,11857,11771,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.067,1.075,1.075,0.1075,16450,13078,12442,12103,12004,11878,11789,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0899,5.7305,5.7305,0.57305,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1251,2.3488,2.3488,0.23488,16450,16236,16236,16214,16224,16208,16220,0,0,0,0,0,0,0,0.003,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,12
1,0.0607,1.2666,1.2666,0.12666,16450,16079,16094,16056,16086,16056,16085,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,12
1,0.1033,0.3773,0.3773,0.03773,16450,15853,15884,15814,15879,15827,15885,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.11,0.2924,0.2924,0.02924,16450,15581,15661,15553,15670,15585,15689,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.007,0.007,0.011,0,0,0,0,0,0,0,12
1,0.0912,0.3993,0.3993,0.03993,16450,15382,15649,15456,15777,15525,15981,0,0,0,0.518,0.535,0.629,0.636,0.003,0.202,0.229,0.365,0.38,0.44,0.45,0,0.006,0.007,0.01,0.01,0.012,0.012,12
1,0.1093,0.2196,0.2196,0.02196,16450,15178,15267,15089,15232,15115,15242,0,0,0,0,0,0,0,0.003,0.006,0.02,0.032,0.047,0.054,0.062,0,0,0.001,0.001,0.002,0.002,0.002,12
1,0.0807,0.1117,0.1117,0.01117,16450,14898,14999,14798,14959,14832,14966,0,0,0,0,0,0,0,0.003,0.003,0.004,0.004,0.006,0.007,0.009,0,0,0,0,0,0,0,12
1,0.1092,2.0667,2.0667,0.20667,16450,13896,13949,13606,13835,13736,13866,0,0,0,0,0,0,0,0.003,0.004,0.01,0.018,0.026,0.032,0.04,0,0,0,0.001,0.001,0.001,0.001,12
1,0.0935,0.3508,0.3508,0.03508,16450,14321,14428,14107,14338,14155,14338,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0,0,0,0,0,0,0,12
1,0.0828,0.1604,0.1604,0.01604,16450,14382,14626,14124,14521,14131,14539,0,0,0,0,0,0,0,0.003,0.004,0.012,0.014,0.027,0.031,0.044,0,0,0,0,0.001,0.001,0.001,12
1,0.0996,0.1023,0.1023,0.01023,16450,14672,16823,14589,17184,14724,17465,0,0,0,0,0,0.422,0,0.003,0.037,0.094,0.174,0.204,0.292,0.323,0,0.001,0.003,0.005,0.006,0.008,0.009,12
1,0.1026,0.0111,0.0111,0.00111,16450,14075,14257,13666,14073,13601,13999,0,0,0,0,0,0,0,0.003,0.003,0.005,0.005,0.007,0.008,0.01,0,0,0,0,0,0,0,12
1,0.1338,0.0164,0.0164,0.00164,16450,13767,13773,13345,13567,13257,13449,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0798,0.02,0.02,0.002,16450,12634,12624,12309,12477,12260,12396,0,0,0,0,0,0.005,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1247,0.0067,0.0067,0.00067,16450,13453,13338,12889,13079,12775,12927,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1343,0.0056,0.0056,0.00056,16450,13506,13471,12868,13192,12732,13030,0,0,0,0,0,0,0,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0,0,0,0,0,0,0,12
1,0.0995,0.0476,0.0476,0.00476,16450,13722,15533,13351,15844,13160,16083,0,0,0,0.213,0,0.315,0,0.003,0.039,0.077,0.141,0.167,0.206,0.229,0,0.001,0.002,0.004,0.005,0.006,0.007,12
1,0.0449,0.0584,0.0584,0.00584,16450,13297,13203,12640,12896,12494,12741,0,0,0,0,0,0,0,0.003,0.004,0.011,0.014,0.024,0.027,0.035,0,0,0,0,0.001,0.001,0.001,12
1,0.106,0.036,0.036,0.0036,16450,13167,12944,12504,12621,12354,12436,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0,0,0,0,0,0,0,12
1,0.0558,0.1774,0.1774,0.01774,16450,12778,12547,12170,12258,12058,12129,0,0,0,0.006,0.007,0.007,0.008,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0,0,0,0,0,0,0,12
1,0.1021,0.0312,0.0312,0.00312,16450,13021,12727,12312,12390,12154,12195,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0545,0.2069,0.2069,0.02069,16450,13010,12689,12280,12343,12108,12133,0,0,0,0.032,0.045,0.063,0.069,0.003,0.005,0.01,0.021,0.029,0.04,0.044,0,0,0,0.001,0.001,0.001,0.001,12
1,0.0717,0.6219,0.6219,0.06219,16450,13062,12716,12326,12414,12148,12362,0,0.382,0.411,0.577,0.595,0.679,0.68,0.003,0.251,0.267,0.369,0.381,0.429,0.433,0,0.007,0.008,0.01,0.011,0.012,0.012,12
1,0.0769,0.2364,0.2364,0.02364,16450,12964,12599,12202,12226,12016,11994,0,0,0,0.057,0.078,0.121,0.129,0.003,0.006,0.014,0.036,0.05,0.076,0.081,0,0,0,0.001,0.002,0.002,0.003,12
1,0.1202,0.6535,0.6535,0.06535,16450,12904,12519,12119,12141,11926,11908,0,0,0,0.006,0.007,0.008,0.01,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0,0,0,0,0,0,0,12
1,0.1067,12.279,12.279,1.2279,16450,12744,12341,11956,11967,11759,11731,0,0,0,0.01,0.014,0.017,0.02,0.003,0.003,0.005,0.007,0.009,0.01,0.012,0,0,0,0,0,0,0,12
1,0.1141,0.5573,0.5573,0.05573,16450,12898,12439,12058,12043,11852,11811,0,0,0,0.005,0.006,0.006,0.007,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0,0,0,0,0,0,0,12
1,0.0919,0.9821,0.9821,0.09821,16450,12975,12465,12092,12055,11880,11827,0,0,0,0.018,0.033,0.071,0.093,0.003,0.003,0.004,0.011,0.021,0.045,0.058,0,0,0,0,0.001,0.001,0.002,12
1,0.0866,0.5851,0.5851,0.05851,16450,13076,12530,12162,12165,11937,11993,0,0,0.093,0.311,0.394,0.571,0.619,0.003,0.012,0.06,0.197,0.251,0.364,0.395,0,0,0.002,0.006,0.007,0.01,0.011,12
1,0.1036,1.1819,1.1819,0.11819,16450,13089,12502,12149,12074,11931,11862,0,0,0,0.025,0.052,0.1,0.129,0.003,0.003,0.006,0.016,0.033,0.063,0.08,0,0,0,0.001,0.001,0.002,0.003,12
1,0.1083,0.5618,0.5618,0.05618,16450,13099,12481,12140,12048,11917,11833,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0914,1.901,1.901,0.1901,16450,13071,12440,12103,12005,11878,11790,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.085,0.7958,0.7958,0.07958,16450,13078,12440,12107,12004,11880,11790,0,0,0,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.08,8.4368,8.4368,0.84368,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1039,4.8676,4.8676,0.48676,16450,16263,16265,16245,16253,16238,16252,0,0,0,0,0,0,0,0.003,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,12
1,0.0904,1.0385,1.0385,0.10385,16450,16115,16131,16099,16126,16099,16127,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0,0,0,0,0,0,0,12
1,0.1459,0.0925,0.0925,0.00925,16450,15854,15892,15828,15893,15846,15905,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1398,0.1548,0.1548,0.01548,16450,15474,15541,15430,15538,15461,15558,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0862,0.2043,0.2043,0.02043,16450,15116,15209,15043,15178,15070,15200,0,0,0,0,0,0,0,0.003,0.008,0.025,0.037,0.051,0.056,0.062,0,0,0.001,0.001,0.002,0.002,0.002,12
1,0.098,0.1354,0.1354,0.01354,16450,15053,15154,14969,15116,14997,15131,0,0,0,0,0,0,0,0.003,0.003,0.003,0.004,0.005,0.005,0.006,0,0,0,0,0,0,0,12
1,0.1012,0.0977,0.0977,0.00977,16450,14880,14994,14787,14952,14809,14961,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1148,0.63,0.63,0.063,16450,14535,14638,14359,14559,14415,14562,0,0,0,0,0,0,0,0.003,0.011,0.038,0.055,0.067,0.092,0.098,0,0,0.001,0.002,0.002,0.003,0.003,12
1,0.1121,0.3425,0.3425,0.03425,16450,14483,14597,14311,14520,14339,14514,0,0,0,0,0,0,0,0.003,0.003,0.004,0.004,0.005,0.007,0.009,0,0,0,0,0,0,0,12
1,0.1167,0.0804,0.0804,0.00804,16450,14428,14525,14172,14401,14155,14372,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1279,0.0527,0.0527,0.00527,16450,13950,14173,13664,14054,13656,14047,0,0,0,0,0,0,0,0.003,0.004,0.007,0.009,0.014,0.017,0.023,0,0,0,0,0,0.001,0.001,12
1,0.1381,0.008,0.008,0.0008,16450,13902,13955,13520,13763,13455,13685,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1213,0.0168,0.0168,0.00168,16450,13785,13810,13345,13596,13251,13473,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
